district_code,category,coverage_pct
KA_KODAGU,DIGITAL,72.9
KA_KODAGU,HOUSING,72.9
KA_KODAGU,IRRIGATION,52.9
KA_KODAGU,TRANSPORT,68.9
KL_ERNAKULAM,WATER_SUPPLY,80.5
KL_ERNAKULAM,SANITATION,83.5
KL_ERNAKULAM,ROADS,68.5
KL_ERNAKULAM,ELECTRICITY,72.5
KL_ERNAKULAM,HEALTH,72.5
KL_ERNAKULAM,EDUCATION,71.5
KL_ERNAKULAM,DIGITAL,76.5
KL_ERNAKULAM,HOUSING,86.5
KL_ERNAKULAM,IRRIGATION,87.5
KL_ERNAKULAM,TRANSPORT,73.5
KL_THIRUVANANTHAPURAM,WATER_SUPPLY,69.8
KL_THIRUVANANTHAPURAM,SANITATION,61.8
KL_THIRUVANANTHAPURAM,ROADS,64.8
KL_THIRUVANANTHAPURAM,ELECTRICITY,85.8
KL_THIRUVANANTHAPURAM,HEALTH,81.8
KL_THIRUVANANTHAPURAM,EDUCATION,77.8
KL_THIRUVANANTHAPURAM,DIGITAL,67.8
KL_THIRUVANANTHAPURAM,HOUSING,79.8
KL_THIRUVANANTHAPURAM,IRRIGATION,65.8
KL_THIRUVANANTHAPURAM,TRANSPORT,78.8
KL_KOZHIKODE,WATER_SUPPLY,75.9
KL_KOZHIKODE,SANITATION,75.9
KL_KOZHIKODE,ROADS,75.9
KL_KOZHIKODE,ELECTRICITY,80.9
KL_KOZHIKODE,HEALTH,78.9
KL_KOZHIKODE,EDUCATION,70.9
KL_KOZHIKODE,DIGITAL,69.9
KL_KOZHIKODE,HOUSING,70.9
KL_KOZHIKODE,IRRIGATION,75.9
KL_KOZHIKODE,TRANSPORT,84.9
KL_THRISSUR,WATER_SUPPLY,63.0
KL_THRISSUR,SANITATION,83.0
KL_THRISSUR,ROADS,79.0
KL_THRISSUR,ELECTRICITY,68.0
KL_THRISSUR,HEALTH,83.0
KL_THRISSUR,EDUCATION,83.0
KL_THRISSUR,DIGITAL,62.0
KL_THRISSUR,HOUSING,72.0
KL_THRISSUR,IRRIGATION,68.0
KL_THRISSUR,TRANSPORT,67.0
KL_KOLLAM,WATER_SUPPLY,64.3
KL_KOLLAM,SANITATION,71.3
KL_KOLLAM,ROADS,75.3
KL_KOLLAM,ELECTRICITY,72.3
KL_KOLLAM,HEALTH,63.3
KL_KOLLAM,EDUCATION,64.3
KL_KOLLAM,DIGITAL,70.3
KL_KOLLAM,HOUSING,75.3
KL_KOLLAM,IRRIGATION,78.3
KL_KOLLAM,TRANSPORT,58.3
KL_KANNUR,WATER_SUPPLY,74.1
KL_KANNUR,SANITATION,72.1
KL_KANNUR,ROADS,77.1
KL_KANNUR,ELECTRICITY,83.1
KL_KANNUR,HEALTH,60.1
KL_KANNUR,EDUCATION,77.1
KL_KANNUR,DIGITAL,60.1
KL_KANNUR,HOUSING,73.1
KL_KANNUR,IRRIGATION,82.1
KL_KANNUR,TRANSPORT,71.1
KL_ALAPPUZHA,WATER_SUPPLY,80.4
KL_ALAPPUZHA,SANITATION,75.4
KL_ALAPPUZHA,ROADS,72.4
KL_ALAPPUZHA,ELECTRICITY,58.4
KL_ALAPPUZHA,HEALTH,65.4
KL_ALAPPUZHA,EDUCATION,66.4
KL_ALAPPUZHA,DIGITAL,73.4
KL_ALAPPUZHA,HOUSING,63.4
KL_ALAPPUZHA,IRRIGATION,66.4
KL_ALAPPUZHA,TRANSPORT,69.4
KL_KOTTAYAM,WATER_SUPPLY,79.6
KL_KOTTAYAM,SANITATION,70.6
KL_KOTTAYAM,ROADS,68.6
KL_KOTTAYAM,ELECTRICITY,64.6
KL_KOTTAYAM,HEALTH,70.6
KL_KOTTAYAM,EDUCATION,74.6
KL_KOTTAYAM,DIGITAL,87.6
KL_KOTTAYAM,HOUSING,63.6
KL_KOTTAYAM,IRRIGATION,74.6
KL_KOTTAYAM,TRANSPORT,67.6
KL_MALAPPURAM,WATER_SUPPLY,71.6
KL_MALAPPURAM,SANITATION,64.6
KL_MALAPPURAM,ROADS,60.6
KL_MALAPPURAM,ELECTRICITY,63.6
KL_MALAPPURAM,HEALTH,78.6
KL_MALAPPURAM,EDUCATION,74.6
KL_MALAPPURAM,DIGITAL,56.6
KL_MALAPPURAM,HOUSING,62.6
KL_MALAPPURAM,IRRIGATION,65.6
KL_MALAPPURAM,TRANSPORT,75.6
KL_PALAKKAD,WATER_SUPPLY,56.3
KL_PALAKKAD,SANITATION,65.3
KL_PALAKKAD,ROADS,60.3
KL_PALAKKAD,ELECTRICITY,61.3
KL_PALAKKAD,HEALTH,53.3
KL_PALAKKAD,EDUCATION,48.3
KL_PALAKKAD,DIGITAL,60.3
KL_PALAKKAD,HOUSING,57.3
KL_PALAKKAD,IRRIGATION,68.3
KL_PALAKKAD,TRANSPORT,64.3
KL_WAYANAD,WATER_SUPPLY,65.0
KL_WAYANAD,SANITATION,54.0
KL_WAYANAD,ROADS,73.0
KL_WAYANAD,ELECTRICITY,60.0
KL_WAYANAD,HEALTH,73.0
KL_WAYANAD,EDUCATION,53.0
KL_WAYANAD,DIGITAL,69.0
KL_WAYANAD,HOUSING,62.0
KL_WAYANAD,IRRIGATION,51.0
KL_WAYANAD,TRANSPORT,54.0
KL_KASARAGOD,WATER_SUPPLY,59.9
KL_KASARAGOD,SANITATION,74.9
KL_KASARAGOD,ROADS,61.9
KL_KASARAGOD,ELECTRICITY,59.9
KL_KASARAGOD,HEALTH,64.9
KL_KASARAGOD,EDUCATION,73.9
KL_KASARAGOD,DIGITAL,67.9
KL_KASARAGOD,HOUSING,65.9
KL_KASARAGOD,IRRIGATION,73.9
KL_KASARAGOD,TRANSPORT,69.9
KL_PATHANAMTHITTA,WATER_SUPPLY,66.7
KL_PATHANAMTHITTA,SANITATION,64.7
KL_PATHANAMTHITTA,ROADS,78.7
KL_PATHANAMTHITTA,ELECTRICITY,76.7
KL_PATHANAMTHITTA,HEALTH,86.7
KL_PATHANAMTHITTA,EDUCATION,68.7
KL_PATHANAMTHITTA,DIGITAL,63.7
KL_PATHANAMTHITTA,HOUSING,70.7
KL_PATHANAMTHITTA,IRRIGATION,67.7
KL_PATHANAMTHITTA,TRANSPORT,70.7
KL_IDUKKI,WATER_SUPPLY,74.1
KL_IDUKKI,SANITATION,54.1
KL_IDUKKI,ROADS,57.1
KL_IDUKKI,ELECTRICITY,52.1
KL_IDUKKI,HEALTH,67.1
KL_IDUKKI,EDUCATION,73.1
KL_IDUKKI,DIGITAL,64.1
KL_IDUKKI,HOUSING,51.1
KL_IDUKKI,IRRIGATION,56.1
KL_IDUKKI,TRANSPORT,73.1
MH_MUMBAI_CITY,WATER_SUPPLY,78.8
MH_MUMBAI_CITY,SANITATION,73.8
MH_MUMBAI_CITY,ROADS,69.8
MH_MUMBAI_CITY,ELECTRICITY,66.8
MH_MUMBAI_CITY,HEALTH,64.8
MH_MUMBAI_CITY,EDUCATION,85.8
MH_MUMBAI_CITY,DIGITAL,66.8
MH_MUMBAI_CITY,HOUSING,83.8
MH_MUMBAI_CITY,IRRIGATION,73.8
MH_MUMBAI_CITY,TRANSPORT,64.8
MH_MUMBAI_SUB,WATER_SUPPLY,64.6
MH_MUMBAI_SUB,SANITATION,86.6
MH_MUMBAI_SUB,ROADS,85.6
MH_MUMBAI_SUB,ELECTRICITY,74.6
MH_MUMBAI_SUB,HEALTH,86.6
MH_MUMBAI_SUB,EDUCATION,87.6
MH_MUMBAI_SUB,DIGITAL,67.6
MH_MUMBAI_SUB,HOUSING,63.6
MH_MUMBAI_SUB,IRRIGATION,78.6
MH_MUMBAI_SUB,TRANSPORT,67.6
MH_PUNE,WATER_SUPPLY,78.9
MH_PUNE,SANITATION,66.9
MH_PUNE,ROADS,83.9
MH_PUNE,ELECTRICITY,71.9
MH_PUNE,HEALTH,64.9
MH_PUNE,EDUCATION,81.9
MH_PUNE,DIGITAL,75.9
MH_PUNE,HOUSING,79.9
MH_PUNE,IRRIGATION,83.9
MH_PUNE,TRANSPORT,60.9
MH_THANE,WATER_SUPPLY,68.2
MH_THANE,SANITATION,65.2
MH_THANE,ROADS,77.2
MH_THANE,ELECTRICITY,68.2
MH_THANE,HEALTH,70.2
MH_THANE,EDUCATION,72.2
MH_THANE,DIGITAL,80.2
MH_THANE,HOUSING,58.2
MH_THANE,IRRIGATION,73.2
MH_THANE,TRANSPORT,69.2
MH_NAGPUR,WATER_SUPPLY,71.7
MH_NAGPUR,SANITATION,66.7
MH_NAGPUR,ROADS,58.7
MH_NAGPUR,ELECTRICITY,66.7
MH_NAGPUR,HEALTH,60.7
MH_NAGPUR,EDUCATION,77.7
MH_NAGPUR,DIGITAL,60.7
MH_NAGPUR,HOUSING,63.7
MH_NAGPUR,IRRIGATION,58.7
MH_NAGPUR,TRANSPORT,57.7
MH_NASHIK,WATER_SUPPLY,55.5
MH_NASHIK,SANITATION,51.5
MH_NASHIK,ROADS,65.5
MH_NASHIK,ELECTRICITY,52.5
MH_NASHIK,HEALTH,52.5
MH_NASHIK,EDUCATION,67.5
MH_NASHIK,DIGITAL,57.5
MH_NASHIK,HOUSING,51.5
MH_NASHIK,IRRIGATION,62.5
MH_NASHIK,TRANSPORT,50.5
MH_RAIGAD,WATER_SUPPLY,58.8
MH_RAIGAD,SANITATION,68.8
MH_RAIGAD,ROADS,68.8
MH_RAIGAD,ELECTRICITY,52.8
MH_RAIGAD,HEALTH,71.8
MH_RAIGAD,EDUCATION,62.8
MH_RAIGAD,DIGITAL,65.8
MH_RAIGAD,HOUSING,69.8
MH_RAIGAD,IRRIGATION,76.8
MH_RAIGAD,TRANSPORT,57.8
MH_AURANGABAD,WATER_SUPPLY,56.8
MH_AURANGABAD,SANITATION,52.8
MH_AURANGABAD,ROADS,61.8
MH_AURANGABAD,ELECTRICITY,59.8
MH_AURANGABAD,HEALTH,64.8
MH_AURANGABAD,EDUCATION,46.8
MH_AURANGABAD,DIGITAL,50.8
MH_AURANGABAD,HOUSING,49.8
MH_AURANGABAD,IRRIGATION,55.8
MH_AURANGABAD,TRANSPORT,56.8
MH_SOLAPUR,WATER_SUPPLY,63.2
MH_SOLAPUR,SANITATION,47.2
MH_SOLAPUR,ROADS,57.2
MH_SOLAPUR,ELECTRICITY,43.2
MH_SOLAPUR,HEALTH,64.2
MH_SOLAPUR,EDUCATION,63.2
MH_SOLAPUR,DIGITAL,55.2
MH_SOLAPUR,HOUSING,58.2
MH_SOLAPUR,IRRIGATION,59.2
MH_SOLAPUR,TRANSPORT,50.2
MH_KOLHAPUR,WATER_SUPPLY,53.4
MH_KOLHAPUR,SANITATION,59.4
MH_KOLHAPUR,ROADS,70.4
MH_KOLHAPUR,ELECTRICITY,49.4
MH_KOLHAPUR,HEALTH,57.4
MH_KOLHAPUR,EDUCATION,52.4
MH_KOLHAPUR,DIGITAL,58.4
MH_KOLHAPUR,HOUSING,51.4
MH_KOLHAPUR,IRRIGATION,57.4
MH_KOLHAPUR,TRANSPORT,55.4
MH_AMRAVATI,WATER_SUPPLY,72.3
MH_AMRAVATI,SANITATION,57.3
MH_AMRAVATI,ROADS,59.3
MH_AMRAVATI,ELECTRICITY,60.3
MH_AMRAVATI,HEALTH,58.3
MH_AMRAVATI,EDUCATION,49.3
MH_AMRAVATI,DIGITAL,56.3
MH_AMRAVATI,HOUSING,71.3
MH_AMRAVATI,IRRIGATION,48.3
MH_AMRAVATI,TRANSPORT,52.3
MH_NANDED,WATER_SUPPLY,34.9
MH_NANDED,SANITATION,57.9
MH_NANDED,ROADS,45.9
MH_NANDED,ELECTRICITY,39.9
MH_NANDED,HEALTH,53.9
MH_NANDED,EDUCATION,38.9
MH_NANDED,DIGITAL,33.9
MH_NANDED,HOUSING,43.9
MH_NANDED,IRRIGATION,37.9
MH_NANDED,TRANSPORT,55.9
MH_SANGLI,WATER_SUPPLY,47.5
MH_SANGLI,SANITATION,63.5
MH_SANGLI,ROADS,54.5
MH_SANGLI,ELECTRICITY,67.5
MH_SANGLI,HEALTH,59.5
MH_SANGLI,EDUCATION,53.5
MH_SANGLI,DIGITAL,52.5
MH_SANGLI,HOUSING,63.5
MH_SANGLI,IRRIGATION,57.5
MH_SANGLI,TRANSPORT,67.5
MH_JALGAON,WATER_SUPPLY,47.3
MH_JALGAON,SANITATION,44.3
MH_JALGAON,ROADS,44.3
MH_JALGAON,ELECTRICITY,56.3
MH_JALGAON,HEALTH,52.3
MH_JALGAON,EDUCATION,43.3
MH_JALGAON,DIGITAL,56.3
MH_JALGAON,HOUSING,58.3
MH_JALGAON,IRRIGATION,39.3
MH_JALGAON,TRANSPORT,63.3
MH_AKOLA,WATER_SUPPLY,69.2
MH_AKOLA,SANITATION,68.2
MH_AKOLA,ROADS,72.2
MH_AKOLA,ELECTRICITY,51.2
MH_AKOLA,HEALTH,49.2
MH_AKOLA,EDUCATION,54.2
MH_AKOLA,DIGITAL,52.2
MH_AKOLA,HOUSING,63.2
MH_AKOLA,IRRIGATION,58.2
MH_AKOLA,TRANSPORT,67.2
MH_LATUR,WATER_SUPPLY,46.4
MH_LATUR,SANITATION,44.4
MH_LATUR,ROADS,43.4
MH_LATUR,ELECTRICITY,56.4
MH_LATUR,HEALTH,46.4
MH_LATUR,EDUCATION,39.4
MH_LATUR,DIGITAL,61.4
MH_LATUR,HOUSING,62.4
MH_LATUR,IRRIGATION,41.4
MH_LATUR,TRANSPORT,53.4
MH_DHULE,WATER_SUPPLY,51.0
MH_DHULE,SANITATION,36.0
MH_DHULE,ROADS,43.0
MH_DHULE,ELECTRICITY,42.0
MH_DHULE,HEALTH,56.0
MH_DHULE,EDUCATION,34.0
MH_DHULE,DIGITAL,39.0
MH_DHULE,HOUSING,53.0
MH_DHULE,IRRIGATION,37.0
MH_DHULE,TRANSPORT,50.0
MH_AHMEDNAGAR,WATER_SUPPLY,44.1
MH_AHMEDNAGAR,SANITATION,46.1
MH_AHMEDNAGAR,ROADS,52.1
MH_AHMEDNAGAR,ELECTRICITY,61.1
MH_AHMEDNAGAR,HEALTH,50.1
MH_AHMEDNAGAR,EDUCATION,42.1
MH_AHMEDNAGAR,DIGITAL,60.1
MH_AHMEDNAGAR,HOUSING,57.1
MH_AHMEDNAGAR,IRRIGATION,58.1
MH_AHMEDNAGAR,TRANSPORT,42.1
MH_CHANDRAPUR,WATER_SUPPLY,42.2
MH_CHANDRAPUR,SANITATION,54.2
MH_CHANDRAPUR,ROADS,51.2
MH_CHANDRAPUR,ELECTRICITY,61.2
MH_CHANDRAPUR,HEALTH,45.2
MH_CHANDRAPUR,EDUCATION,57.2
MH_CHANDRAPUR,DIGITAL,42.2
MH_CHANDRAPUR,HOUSING,56.2
MH_CHANDRAPUR,IRRIGATION,63.2
MH_CHANDRAPUR,TRANSPORT,49.2
MH_NANDURBAR,WATER_SUPPLY,20.0
MH_NANDURBAR,SANITATION,15.0
MH_NANDURBAR,ROADS,25.0
MH_NANDURBAR,ELECTRICITY,19.0
MH_NANDURBAR,HEALTH,20.0
MH_NANDURBAR,EDUCATION,37.0
MH_NANDURBAR,DIGITAL,17.0
MH_NANDURBAR,HOUSING,21.0
MH_NANDURBAR,IRRIGATION,19.0
MH_NANDURBAR,TRANSPORT,27.0
MH_GADCHIROLI,WATER_SUPPLY,22.6
MH_GADCHIROLI,SANITATION,30.6
MH_GADCHIROLI,ROADS,24.6
MH_GADCHIROLI,ELECTRICITY,35.6
MH_GADCHIROLI,HEALTH,21.6
MH_GADCHIROLI,EDUCATION,27.6
MH_GADCHIROLI,DIGITAL,24.6
MH_GADCHIROLI,HOUSING,35.6
MH_GADCHIROLI,IRRIGATION,34.6
MH_GADCHIROLI,TRANSPORT,19.6
MH_OSMANABAD,WATER_SUPPLY,46.9
MH_OSMANABAD,SANITATION,37.9
MH_OSMANABAD,ROADS,49.9
MH_OSMANABAD,ELECTRICITY,42.9
MH_OSMANABAD,HEALTH,41.9
MH_OSMANABAD,EDUCATION,39.9
MH_OSMANABAD,DIGITAL,57.9
MH_OSMANABAD,HOUSING,54.9
MH_OSMANABAD,IRRIGATION,47.9
MH_OSMANABAD,TRANSPORT,51.9
MH_PALGHAR,WATER_SUPPLY,46.8
MH_PALGHAR,SANITATION,38.8
MH_PALGHAR,ROADS,38.8
MH_PALGHAR,ELECTRICITY,34.8
MH_PALGHAR,HEALTH,54.8
MH_PALGHAR,EDUCATION,40.8
MH_PALGHAR,DIGITAL,34.8
MH_PALGHAR,HOUSING,36.8
MH_PALGHAR,IRRIGATION,38.8
MH_PALGHAR,TRANSPORT,39.8
MH_SATARA,WATER_SUPPLY,61.3
MH_SATARA,SANITATION,54.3
MH_SATARA,ROADS,64.3
MH_SATARA,ELECTRICITY,58.3
MH_SATARA,HEALTH,48.3
MH_SATARA,EDUCATION,51.3
MH_SATARA,DIGITAL,52.3
MH_SATARA,HOUSING,59.3
MH_SATARA,IRRIGATION,51.3
MH_SATARA,TRANSPORT,69.3
DL_NEW_DELHI,WATER_SUPPLY,67.3
DL_NEW_DELHI,SANITATION,81.3
DL_NEW_DELHI,ROADS,75.3
DL_NEW_DELHI,ELECTRICITY,75.3
DL_NEW_DELHI,HEALTH,80.3
DL_NEW_DELHI,EDUCATION,74.3
DL_NEW_DELHI,DIGITAL,89.3
DL_NEW_DELHI,HOUSING,74.3
DL_NEW_DELHI,IRRIGATION,73.3
DL_NEW_DELHI,TRANSPORT,67.3
DL_CENTRAL_DELHI,WATER_SUPPLY,83.0
DL_CENTRAL_DELHI,SANITATION,65.0
DL_CENTRAL_DELHI,ROADS,70.0
DL_CENTRAL_DELHI,ELECTRICITY,78.0
DL_CENTRAL_DELHI,HEALTH,64.0
DL_CENTRAL_DELHI,EDUCATION,68.0
DL_CENTRAL_DELHI,DIGITAL,73.0
DL_CENTRAL_DELHI,HOUSING,79.0
DL_CENTRAL_DELHI,IRRIGATION,81.0
DL_CENTRAL_DELHI,TRANSPORT,68.0
DL_SOUTH_DELHI,WATER_SUPPLY,82.7
DL_SOUTH_DELHI,SANITATION,69.7
DL_SOUTH_DELHI,ROADS,79.7
DL_SOUTH_DELHI,ELECTRICITY,80.7
DL_SOUTH_DELHI,HEALTH,63.7
DL_SOUTH_DELHI,EDUCATION,66.7
DL_SOUTH_DELHI,DIGITAL,85.7
DL_SOUTH_DELHI,HOUSING,76.7
DL_SOUTH_DELHI,IRRIGATION,64.7
DL_SOUTH_DELHI,TRANSPORT,71.7
DL_NORTH_WEST_DELHI,WATER_SUPPLY,68.6
DL_NORTH_WEST_DELHI,SANITATION,61.6
DL_NORTH_WEST_DELHI,ROADS,64.6
DL_NORTH_WEST_DELHI,ELECTRICITY,54.6
DL_NORTH_WEST_DELHI,HEALTH,70.6
DL_NORTH_WEST_DELHI,EDUCATION,61.6
DL_NORTH_WEST_DELHI,DIGITAL,74.6
DL_NORTH_WEST_DELHI,HOUSING,72.6
DL_NORTH_WEST_DELHI,IRRIGATION,74.6
DL_NORTH_WEST_DELHI,TRANSPORT,78.6
DL_EAST_DELHI,WATER_SUPPLY,75.8
DL_EAST_DELHI,SANITATION,79.8
DL_EAST_DELHI,ROADS,74.8
DL_EAST_DELHI,ELECTRICITY,74.8
DL_EAST_DELHI,HEALTH,66.8
DL_EAST_DELHI,EDUCATION,65.8
DL_EAST_DELHI,DIGITAL,78.8
DL_EAST_DELHI,HOUSING,77.8
DL_EAST_DELHI,IRRIGATION,62.8
DL_EAST_DELHI,TRANSPORT,78.8
DL_WEST_DELHI,WATER_SUPPLY,74.0
DL_WEST_DELHI,SANITATION,75.0
DL_WEST_DELHI,ROADS,74.0
DL_WEST_DELHI,ELECTRICITY,84.0
DL_WEST_DELHI,HEALTH,71.0
DL_WEST_DELHI,EDUCATION,82.0
DL_WEST_DELHI,DIGITAL,77.0
DL_WEST_DELHI,HOUSING,61.0
DL_WEST_DELHI,IRRIGATION,67.0
DL_WEST_DELHI,TRANSPORT,82.0
AP_VISAKHAPATNAM,WATER_SUPPLY,48.9
AP_VISAKHAPATNAM,SANITATION,49.9
AP_VISAKHAPATNAM,ROADS,50.9
AP_VISAKHAPATNAM,ELECTRICITY,47.9
AP_VISAKHAPATNAM,HEALTH,44.9
AP_VISAKHAPATNAM,EDUCATION,51.9
AP_VISAKHAPATNAM,DIGITAL,56.9
AP_VISAKHAPATNAM,HOUSING,53.9
AP_VISAKHAPATNAM,IRRIGATION,53.9
AP_VISAKHAPATNAM,TRANSPORT,56.9
AP_NTR,WATER_SUPPLY,60.3
AP_NTR,SANITATION,49.3
AP_NTR,ROADS,60.3
AP_NTR,ELECTRICITY,54.3
AP_NTR,HEALTH,48.3
AP_NTR,EDUCATION,51.3
AP_NTR,DIGITAL,51.3
AP_NTR,HOUSING,67.3
AP_NTR,IRRIGATION,72.3
AP_NTR,TRANSPORT,61.3
AP_GUNTUR,WATER_SUPPLY,45.3
AP_GUNTUR,SANITATION,51.3
AP_GUNTUR,ROADS,60.3
AP_GUNTUR,ELECTRICITY,54.3
AP_GUNTUR,HEALTH,50.3
AP_GUNTUR,EDUCATION,61.3
AP_GUNTUR,DIGITAL,41.3
AP_GUNTUR,HOUSING,57.3
AP_GUNTUR,IRRIGATION,53.3
AP_GUNTUR,TRANSPORT,52.3
AP_TIRUPATI,WATER_SUPPLY,58.9
AP_TIRUPATI,SANITATION,65.9
AP_TIRUPATI,ROADS,52.9
AP_TIRUPATI,ELECTRICITY,59.9
AP_TIRUPATI,HEALTH,52.9
AP_TIRUPATI,EDUCATION,44.9
AP_TIRUPATI,DIGITAL,57.9
AP_TIRUPATI,HOUSING,56.9
AP_TIRUPATI,IRRIGATION,45.9
AP_TIRUPATI,TRANSPORT,43.9
AP_KURNOOL,WATER_SUPPLY,30.4
AP_KURNOOL,SANITATION,43.4
AP_KURNOOL,ROADS,42.4
AP_KURNOOL,ELECTRICITY,44.4
AP_KURNOOL,HEALTH,31.4
AP_KURNOOL,EDUCATION,35.4
AP_KURNOOL,DIGITAL,43.4
AP_KURNOOL,HOUSING,50.4
AP_KURNOOL,IRRIGATION,29.4
AP_KURNOOL,TRANSPORT,52.4
AP_SPSR_NELLORE,WATER_SUPPLY,43.5
AP_SPSR_NELLORE,SANITATION,57.5
AP_SPSR_NELLORE,ROADS,56.5
AP_SPSR_NELLORE,ELECTRICITY,51.5
AP_SPSR_NELLORE,HEALTH,37.5
AP_SPSR_NELLORE,EDUCATION,43.5
AP_SPSR_NELLORE,DIGITAL,61.5
AP_SPSR_NELLORE,HOUSING,55.5
AP_SPSR_NELLORE,IRRIGATION,39.5
AP_SPSR_NELLORE,TRANSPORT,43.5
AP_KAKINADA,WATER_SUPPLY,56.1
AP_KAKINADA,SANITATION,53.1
AP_KAKINADA,ROADS,42.1
AP_KAKINADA,ELECTRICITY,52.1
AP_KAKINADA,HEALTH,58.1
AP_KAKINADA,EDUCATION,52.1
AP_KAKINADA,DIGITAL,63.1
AP_KAKINADA,HOUSING,60.1
AP_KAKINADA,IRRIGATION,54.1
AP_KAKINADA,TRANSPORT,54.1
AP_EAST_GODAVARI,WATER_SUPPLY,58.2
AP_EAST_GODAVARI,SANITATION,42.2
AP_EAST_GODAVARI,ROADS,58.2
AP_EAST_GODAVARI,ELECTRICITY,63.2
AP_EAST_GODAVARI,HEALTH,54.2
AP_EAST_GODAVARI,EDUCATION,51.2
AP_EAST_GODAVARI,DIGITAL,47.2
AP_EAST_GODAVARI,HOUSING,44.2
AP_EAST_GODAVARI,IRRIGATION,51.2
AP_EAST_GODAVARI,TRANSPORT,47.2
AP_VIZIANAGARAM,WATER_SUPPLY,29.6
AP_VIZIANAGARAM,SANITATION,26.6
AP_VIZIANAGARAM,ROADS,24.6
AP_VIZIANAGARAM,ELECTRICITY,28.6
AP_VIZIANAGARAM,HEALTH,22.6
AP_VIZIANAGARAM,EDUCATION,33.6
AP_VIZIANAGARAM,DIGITAL,37.6
AP_VIZIANAGARAM,HOUSING,19.6
AP_VIZIANAGARAM,IRRIGATION,21.6
AP_VIZIANAGARAM,TRANSPORT,21.6
AP_ANANTAPUR,WATER_SUPPLY,43.2
AP_ANANTAPUR,SANITATION,41.2
AP_ANANTAPUR,ROADS,48.2
AP_ANANTAPUR,ELECTRICITY,42.2
AP_ANANTAPUR,HEALTH,53.2
AP_ANANTAPUR,EDUCATION,39.2
AP_ANANTAPUR,DIGITAL,41.2
AP_ANANTAPUR,HOUSING,46.2
AP_ANANTAPUR,IRRIGATION,34.2
AP_ANANTAPUR,TRANSPORT,42.2
AP_YSR_KADAPA,WATER_SUPPLY,49.9
AP_YSR_KADAPA,SANITATION,54.9
AP_YSR_KADAPA,ROADS,49.9
AP_YSR_KADAPA,ELECTRICITY,42.9
AP_YSR_KADAPA,HEALTH,57.9
AP_YSR_KADAPA,EDUCATION,55.9
AP_YSR_KADAPA,DIGITAL,48.9
AP_YSR_KADAPA,HOUSING,39.9
AP_YSR_KADAPA,IRRIGATION,34.9
AP_YSR_KADAPA,TRANSPORT,45.9
TG_HYDERABAD,WATER_SUPPLY,80.8
TG_HYDERABAD,SANITATION,66.8
TG_HYDERABAD,ROADS,82.8
TG_HYDERABAD,ELECTRICITY,68.8
TG_HYDERABAD,HEALTH,62.8
TG_HYDERABAD,EDUCATION,74.8
TG_HYDERABAD,DIGITAL,78.8
TG_HYDERABAD,HOUSING,64.8
TG_HYDERABAD,IRRIGATION,81.8
TG_HYDERABAD,TRANSPORT,70.8
TG_WARANGAL,WATER_SUPPLY,60.8
TG_WARANGAL,SANITATION,46.8
TG_WARANGAL,ROADS,57.8
TG_WARANGAL,ELECTRICITY,62.8
TG_WARANGAL,HEALTH,56.8
TG_WARANGAL,EDUCATION,56.8
TG_WARANGAL,DIGITAL,66.8
TG_WARANGAL,HOUSING,59.8
TG_WARANGAL,IRRIGATION,48.8
TG_WARANGAL,TRANSPORT,51.8
TG_HANUMAKONDA,WATER_SUPPLY,53.6
TG_HANUMAKONDA,SANITATION,53.6
TG_HANUMAKONDA,ROADS,69.6
TG_HANUMAKONDA,ELECTRICITY,58.6
TG_HANUMAKONDA,HEALTH,64.6
TG_HANUMAKONDA,EDUCATION,68.6
TG_HANUMAKONDA,DIGITAL,61.6
TG_HANUMAKONDA,HOUSING,52.6
TG_HANUMAKONDA,IRRIGATION,53.6
TG_HANUMAKONDA,TRANSPORT,46.6
TG_NIZAMABAD,WATER_SUPPLY,27.6
TG_NIZAMABAD,SANITATION,45.6
TG_NIZAMABAD,ROADS,37.6
TG_NIZAMABAD,ELECTRICITY,31.6
TG_NIZAMABAD,HEALTH,51.6
TG_NIZAMABAD,EDUCATION,27.6
TG_NIZAMABAD,DIGITAL,42.6
TG_NIZAMABAD,HOUSING,50.6
TG_NIZAMABAD,IRRIGATION,27.6
TG_NIZAMABAD,TRANSPORT,45.6
TG_KARIMNAGAR,WATER_SUPPLY,54.6
TG_KARIMNAGAR,SANITATION,46.6
TG_KARIMNAGAR,ROADS,45.6
TG_KARIMNAGAR,ELECTRICITY,36.6
TG_KARIMNAGAR,HEALTH,54.6
TG_KARIMNAGAR,EDUCATION,58.6
TG_KARIMNAGAR,DIGITAL,44.6
TG_KARIMNAGAR,HOUSING,41.6
TG_KARIMNAGAR,IRRIGATION,36.6
TG_KARIMNAGAR,TRANSPORT,39.6
TG_KHAMMAM,WATER_SUPPLY,41.1
TG_KHAMMAM,SANITATION,43.1
TG_KHAMMAM,ROADS,38.1
TG_KHAMMAM,ELECTRICITY,37.1
TG_KHAMMAM,HEALTH,52.1
TG_KHAMMAM,EDUCATION,48.1
TG_KHAMMAM,DIGITAL,44.1
TG_KHAMMAM,HOUSING,52.1
TG_KHAMMAM,IRRIGATION,42.1
TG_KHAMMAM,TRANSPORT,56.1
TG_ADILABAD,WATER_SUPPLY,31.8
TG_ADILABAD,SANITATION,36.8
TG_ADILABAD,ROADS,20.8
